,autosamples,automin,automean,automax,factor
99,40000,1214.4031992198331,1652.4200888141384,1905.2545129410657,40
100,40400,1219.099356072303,1664.438881738121,1918.7881016083602,40
101,40800,1227.421183743108,1676.4653321678925,1932.713611232253,40
102,41200,1236.514344680611,1688.1866714122252,1946.0505407570088,40
103,41600,1245.8783449035645,1699.6024011829854,1958.2453780556577,40
104,42000,1255.7703328612004,1710.9590275356038,1969.7219253940634,40
105,42400,1264.3742393884388,1722.252560753771,1981.843777128977,40
106,42800,1270.1427102885286,1733.4274791463793,1993.459320277672,40
107,43200,1276.756826530601,1744.684633236783,2004.58206105668,40
108,43600,1284.9387835172008,1756.0710904543826,2017.1310509066216,40
109,44000,1293.7513817674371,1767.2533709283407,2028.7991199312073,40
110,44400,1303.1730231923996,1778.5767477285249,2040.3677902066333,40
111,44800,1314.3464750832518,1790.0743176888134,2052.4448315097397,40
112,45200,1324.5325190961312,1801.6458076229405,2069.873162656848,40
113,45600,1336.7237474360513,1813.4241544410309,2086.6615836215014,40
114,46000,1348.77391666562,1824.961645966179,2103.731226559161,40
115,46400,1359.7823624281957,1836.5482062866547,2120.7968114523374,40
116,46800,1371.1729446669594,1848.2327232622124,2137.2437161235434,40
117,47200,1380.2115903672413,1859.4584572085942,2153.126131973098,40
118,47600,1388.7757611754862,1870.5951426058862,2168.2954696467086,40
119,48000,1396.197472724005,1881.5719546531693,2182.6170822220633,40
120,48400,1403.5502514328696,1892.4026109089725,2196.3280369720987,40
121,48800,1411.3375373057647,1903.1652556619933,2210.307135234279,40
122,49200,1419.7373545970386,1914.265376230893,2224.1370674763652,40
123,49600,1426.5552506142099,1925.1132926612795,2236.97154671623,40
124,50000,1432.7669324475894,1935.83438445967,2249.368848226433,40
125,50400,1439.1323263240895,1946.6921002094675,2262.596280376365,40
126,50800,1445.3973596941519,1957.553218399301,2275.35001802242,40
127,51200,1452.1419024276888,1968.3684648098247,2287.711658471679,40
128,51600,1460.3094255192443,1979.4570663342283,2299.6733543714377,40
129,52000,1468.3754369018643,1990.5127998024002,2311.859306392021,40
130,52400,1476.1397377322849,2001.5231294407718,2324.575434104958,40
131,52800,1484.7493048608515,2012.6983438986315,2337.146822673935,40
132,53200,1495.3777728028354,2024.1174247898164,2349.4963785111195,40
133,53600,1506.1348544666644,2035.73770680442,2361.9122550572997,40
134,54000,1515.742588775132,2047.4173165848233,2374.591640533147,40
135,54400,1525.9813479490745,2059.0502320636824,2386.6523768856273,40
136,54800,1537.5217123952502,2070.6964406506518,2398.92149096244,40
137,55200,1547.7228625511245,2082.2712947703667,2411.5724764413885,40
138,55600,1557.4309468010003,2094.0240286026396,2425.4972467918365,40
139,56000,1567.9772118206924,2105.8539087182817,2442.9357033181436,40
140,56400,1579.1307831833233,2117.84128560988,2460.601650828826,40
141,56800,1588.6138060091596,2129.7305922338355,2478.195283659026,40
142,57200,1597.170113538798,2141.5363696248196,2495.537478889465,40
143,57600,1606.8307889262371,2153.2059257766114,2512.9855439610133,40
144,58000,1617.1831186908814,2164.594385799702,2529.4147288006116,40
145,58400,1626.813226331167,2175.6533328149094,2544.711252743341,40
146,58800,1635.7919062015803,2186.9195519117284,2559.828953181003,40
147,59200,1645.188868346248,2198.415601168099,2575.946960142686,40
148,59600,1655.1969879035773,2209.8672018048023,2591.9962400158915,40
149,60000,1664.8796837893533,2221.1614724427536,2608.072149884637,40
150,60400,1674.9617949925869,2232.4073177952773,2624.3045564118943,40
151,60800,1685.619823287465,2243.6844511044446,2640.382113122138,40
152,61200,1696.1320578278983,2254.937559067765,2655.370508929618,40
153,61600,1708.2681964014803,2266.0640614101926,2670.3478119515307,40
154,62000,1719.2182560656727,2276.826053668068,2684.896761320905,40
155,62400,1729.2368711546228,2287.4001873285983,2700.1253411308658,40
156,62800,1739.9285925740091,2297.4904618175465,2714.705026262169,40
157,63200,1751.9765002316092,2307.7691329930053,2729.630538360073,40
158,63600,1763.5656174849917,2317.887496083675,2744.319255718284,40
159,64000,1775.2116452323476,2327.871907239429,2758.990488991908,40
160,64400,1787.7030865242107,2338.0703743879812,2775.247867275391,40
161,64800,1799.8182182714545,2348.191435844154,2791.52144777826,40
162,65200,1810.3763231369076,2358.1480822352823,2807.2758033861614,40
